h0	169.002	222.501
h1	169.002	203.485
h2	169.784	189.222
h3	167.437	222.501
h4	165.09	186.845
h5	169.002	208.239
h6	175.261	205.862
h7	176.825	196.353
h8	176.043	203.485
h9	175.261	203.485
h10	174.478	203.485
h11	174.478	196.353
h12	173.696	210.616
h13	173.696	203.485
h14	167.437	220.124
h15	165.873	196.353
h16	165.09	246.272
h17	165.873	224.879
h18	165.09	210.616
h19	164.308	232.01
h20	165.09	203.485
h21	161.179	217.747
h22	161.179	210.616
h23	161.179	203.485
h24	159.614	217.747
h25	160.396	210.616
h26	162.743	212.993
h27	162.743	210.616
h28	161.961	222.501
h29	161.961	215.37
h30	161.179	232.01
h31	161.961	210.616
h32	162.743	217.747
h33	164.308	201.108
h34	165.09	189.222
h35	192.472	243.895
h36	194.819	208.239
h37	204.99	239.141
h38	207.337	232.01
h39	207.337	222.501
h40	205.772	236.764
h41	202.643	232.01
h42	201.078	227.256
h43	202.643	220.124
h44	201.078	234.387
h45	200.296	227.256
h46	197.949	253.404
h47	198.731	224.879
h48	193.255	265.289
h49	194.037	239.141
h50	194.819	229.633
h51	190.908	260.535
h52	190.908	232.01
h53	190.125	241.518
h54	190.125	234.387
h55	189.343	222.501
h56	189.343	234.387
h57	191.69	236.764
h58	194.037	246.272
h59	193.255	236.764
h60	190.908	248.65
h61	190.125	232.01
h62	190.125	260.535
h63	190.125	236.764
h64	190.125	243.895
h65	191.69	222.501
h66	203.425	220.124
h67	204.99	253.404
h68	212.031	224.879
h69	218.289	253.404
h70	221.419	243.895
h71	220.636	239.141
h72	219.854	251.027
h73	221.419	241.518
h74	221.419	248.65
h75	221.419	246.272
h76	221.419	255.781
h77	219.854	246.272
h78	218.289	270.043
h79	219.072	243.895
h80	209.684	281.929
h81	209.684	267.666
h82	208.901	248.65
h83	204.207	267.666
h84	204.207	239.141
h85	205.772	255.781
h86	204.99	246.272
h87	205.772	239.141
h88	204.99	251.027
h89	204.99	251.027
h90	204.99	248.65
