h193	801.13	916.614
h194	799.565	883.334
h195	791.742	959.401
h196	798.783	895.22
h197	794.089	954.647
h198	800.348	928.499
h199	799.565	878.58
h200	805.824	935.63
h201	803.477	918.991
h202	801.13	907.105
h203	798.783	904.728
h204	796.436	938.008
h205	798.001	923.745
h206	798.783	935.63
h207	798.783	921.368
h208	787.048	1006.94
h209	794.871	933.253
h210	789.395	895.22
h211	788.613	966.533
h212	791.742	888.089
h213	787.83	957.024
h214	791.742	916.614
h215	788.613	876.203
h216	785.483	923.745
h217	786.266	916.614
h218	787.83	928.499
h219	787.048	897.597
h220	790.96	945.139
h221	792.524	928.499
h222	793.307	933.253
h223	792.524	928.499
h224	791.742	938.008
h225	798.001	878.58
h226	799.565	845.301
h227	796.436	892.843
h228	796.436	823.907
h229	786.266	880.957
h230	798.001	873.826
h231	805.824	831.038
h232	803.477	878.58
h233	810.518	859.563
h234	806.606	866.695
h235	808.171	859.563
h236	808.953	883.334
h237	805.824	880.957
h238	806.606	890.466
h239	808.171	873.826
h240	788.613	1009.32
h241	805.824	926.122
h242	808.171	880.957
h243	798.783	938.008
h244	808.171	876.203
h245	802.695	949.893
h246	809.736	918.991
h247	805.824	869.072
h248	798.001	914.237
h249	795.654	895.22
h250	793.307	892.843
h251	791.742	880.957
h252	789.395	916.614
h253	795.654	909.482
h254	796.436	921.368
h255	772.966	892.843
