h0	139.273	261.015
h1	160.396	261.015
h2	169.784	268.542
h3	169.784	283.595
h4	166.655	242.199
h5	152.573	264.778
h6	151.008	249.725
h7	151.008	276.068
h8	151.791	234.673
h9	148.661	212.093
h10	151.008	234.673
h11	149.444	212.093
h12	149.444	227.146
h13	148.661	223.383
h14	147.097	215.856
h15	148.661	234.673
h16	149.444	291.121
h17	148.661	264.778
h18	151.008	257.252
h19	154.138	272.305
h20	152.573	242.199
h21	154.138	279.831
h22	153.355	268.542
h23	154.138	291.121
h24	154.92	253.489
h25	154.92	230.909
h26	153.355	249.725
h27	153.355	234.673
h28	151.791	238.436
h29	151.008	257.252
h30	151.791	223.383
h31	147.879	234.673
h32	144.75	279.831
h33	144.75	245.962
h34	143.967	245.962
h35	143.967	261.015
h36	145.532	227.146
h37	144.75	268.542
h38	143.185	245.962
h39	143.967	268.542
h40	140.838	245.962
h41	143.185	212.093
h42	143.185	234.673
h43	143.185	212.093
h44	139.273	234.673
h45	139.273	215.856
h46	140.056	197.04
h47	142.403	234.673
h48	139.273	279.831
h49	140.056	238.436
h50	137.709	238.436
h51	137.709	245.962
h52	136.926	208.33
h53	136.926	245.962
h54	136.926	227.146
h55	136.926	257.252
h56	136.926	223.383
h57	136.926	212.093
h58	136.926	223.383
h59	136.926	223.383
h60	136.926	219.62
h61	137.709	223.383
h62	137.709	189.514
h63	137.709	227.146
h64	139.273	283.595
h65	138.491	245.962
h66	139.273	245.962
h67	139.273	253.489
h68	139.273	230.909
h69	139.273	264.778
h70	138.491	242.199
h71	139.273	276.068
h72	140.838	242.199
h73	141.62	215.856
h74	142.403	253.489
h75	143.185	223.383
h76	141.62	238.436
h77	141.62	227.146
h78	141.62	215.856
h79	140.838	234.673
h80	139.273	279.831
h81	138.491	245.962
h82	139.273	245.962
h83	140.056	268.542
h84	138.491	227.146
h85	139.273	264.778
h86	139.273	253.489
h87	140.838	287.358
h88	136.926	234.673
h89	136.144	230.909
h90	134.579	234.673
h91	136.144	215.856
h92	136.926	230.909
h93	134.579	230.909
h94	136.926	212.093
h95	139.273	234.673
h96	138.491	264.778
h97	134.579	234.673
h98	136.144	230.909
h99	132.232	234.673
h100	135.362	212.093
h101	139.273	245.962
h102	138.491	238.436
h103	140.838	257.252
h104	138.491	242.199
h105	139.273	212.093
h106	140.056	223.383
h107	137.709	200.804
h108	144.75	215.856
h109	154.138	230.909
h110	164.308	223.383
h111	162.743	249.725
h112	161.961	306.174
h113	151.008	261.015
h114	151.008	245.962
h115	151.008	261.015
h116	151.008	227.146
h117	154.92	279.831
h118	158.049	268.542
h119	159.614	291.121
h120	158.832	268.542
h121	158.049	234.673
h122	155.702	245.962
