h0	869.976	1353.62
h1	876.234	1326.46
h2	876.234	1329.86
h3	866.064	1509.81
h4	869.193	1526.78
h5	880.928	1482.64
h6	872.323	1509.81
h7	877.799	1438.5
h8	876.234	1489.43
h9	879.364	1458.88
h10	873.105	1570.92
h11	880.146	1462.27
h12	873.887	1452.09
h13	870.758	1509.81
h14	873.887	1489.43
h15	876.234	1472.46
h16	881.711	1448.69
h17	887.969	1414.74
h18	885.622	1428.32
h19	873.887	1591.29
h20	870.758	1621.85
h21	876.234	1557.34
h22	865.282	1581.11
h23	873.105	1509.81
h24	869.193	1543.76
h25	868.411	1543.76
h26	864.499	1625.24
h27	869.193	1526.78
h28	869.193	1513.2
h29	870.758	1574.32
h30	869.193	1560.73
h31	869.193	1543.76
h32	876.234	1438.5
h33	879.364	1418.13
h34	878.581	1421.53
h35	863.717	1584.5
h36	863.717	1611.66
h37	855.894	1530.18
h38	856.676	1577.71
h39	857.458	1496.22
h40	850.417	1506.41
h41	850.417	1519.99
h42	837.9	1611.66
h43	847.288	1506.41
h44	848.07	1499.62
h45	844.159	1550.55
h46	842.594	1530.18
h47	842.594	1516.6
h48	843.376	1340.04
h49	840.247	1295.9
h50	836.335	1289.11
h51	830.076	1458.88
h52	836.335	1486.04
h53	848.853	1448.69
h54	852.764	1496.22
h55	860.588	1424.92
h56	859.023	1458.88
h57	859.805	1445.3
h58	854.329	1540.36
h59	852.764	1452.09
h60	851.2	1431.71
h61	850.417	1475.85
h62	852.764	1472.46
h63	850.417	1469.06
h64	852.764	1407.95
h65	851.2	1367.2
h66	850.417	1377.39
h67	842.594	1547.15
h68	836.335	1570.92
h69	841.029	1492.83
h70	842.594	1540.36
h71	848.07	1462.27
h72	848.07	1489.43
h73	852.764	1496.22
h74	851.2	1598.08
h75	860.588	1513.2
h76	859.805	1519.99
h77	859.805	1550.55
h78	866.846	1550.55
h79	866.846	1530.18
h80	873.887	1384.18
h81	874.67	1353.62
h82	871.54	1363.81
h83	860.588	1516.6
h84	863.717	1540.36
h85	869.976	1489.43
h86	866.846	1540.36
h87	871.54	1458.88
h88	869.193	1479.25
h89	873.105	1479.25
h90	869.976	1570.92
h91	878.581	1486.04
h92	879.364	1489.43
h93	877.799	1540.36
h94	883.275	1526.78
h95	885.622	1499.62
h96	888.752	1363.81
h97	884.058	1336.65
h98	878.581	1333.25
h99	866.846	1496.22
h100	873.887	1533.57
h101	880.928	1475.85
h102	876.234	1513.2
h103	879.364	1431.71
h104	878.581	1462.27
h105	880.146	1452.09
h106	871.54	1543.76
