h0	897.357	746.773
h1	896.575	722.997
h2	922.392	727.752
h3	887.187	742.018
h4	887.969	727.752
h5	887.969	746.773
h6	883.275	818.1
h7	886.405	594.608
h8	884.84	789.569
h9	884.84	827.61
h10	891.099	832.366
h11	889.534	865.652
h12	890.316	803.835
h13	888.752	818.1
h14	888.752	860.897
h15	885.622	894.183
h16	891.881	770.549
h17	890.316	737.262
h18	887.187	718.242
h19	888.752	765.793
h20	891.099	761.038
h21	891.099	765.793
h22	888.752	837.121
h23	895.01	623.139
h24	890.316	827.61
h25	888.752	860.897
h26	890.316	851.386
h27	889.534	894.183
h28	888.752	813.345
h29	884.84	846.631
h30	887.187	913.203
h31	885.622	884.672
h32	887.969	799.08
h33	880.146	742.018
h34	880.928	732.507
h35	883.275	794.324
h36	880.146	775.304
h37	882.493	775.304
h38	883.275	851.386
h39	887.969	642.159
h40	882.493	841.876
h41	885.622	889.428
h42	884.84	865.652
h43	884.84	903.693
h44	883.275	832.366
h45	883.275	879.917
h46	882.493	889.428
h47	882.493	917.959
h48	883.275	794.324
h49	883.275	737.262
h50	879.364	727.752
h51	880.928	780.059
h52	879.364	770.549
h53	879.364	770.549
h54	876.234	851.386
h55	880.928	613.628
h56	867.629	827.61
h57	866.846	856.141
h58	868.411	846.631
h59	866.846	894.183
h60	869.193	851.386
h61	870.758	846.631
h62	874.67	875.162
h63	878.581	898.938
h64	882.493	822.855
h65	877.799	784.814
h66	876.234	770.549
h67	880.146	841.876
h68	883.275	827.61
h69	883.275	846.631
h70	885.622	913.203
h71	890.316	684.956
h72	892.663	908.448
h73	892.663	941.734
h74	894.228	941.734
h75	891.099	998.796
h76	892.663	898.938
h77	891.881	932.224
h78	887.969	960.755
h79	890.316	970.265
h80	898.922	832.366
h81	882.493	780.059
h82	877.017	765.793
h83	889.534	818.1
h84	884.058	813.345
h85	878.581	813.345
h86	880.928	898.938
h87	883.275	646.914
h88	876.234	865.652
h89	878.581	908.448
h90	882.493	922.714
h91	884.84	946.49
h92	884.84	865.652
h93	876.234	884.672
h94	875.452	927.469
h95	879.364	932.224
h96	877.799	799.08
h97	878.581	756.283
h98	879.364	756.283
h99	878.581	799.08
h100	876.234	799.08
h101	877.017	794.324
h102	878.581	870.407
h103	883.275	642.159
h104	879.364	865.652
h105	873.887	913.203
h106	880.146	884.672
h107	878.581	941.734
h108	879.364	856.141
h109	873.887	856.141
h110	875.452	917.959
h111	877.799	927.469
h112	877.799	818.1
h113	876.234	770.549
h114	877.799	746.773
h115	877.017	813.345
h116	883.275	803.835
h117	884.058	822.855
h118	887.969	913.203
h119	895.793	670.69
h120	887.969	898.938
h121	892.663	927.469
h122	897.357	913.203
h123	895.01	956
h124	900.487	889.428
h125	899.704	908.448
h126	903.616	941.734
h127	902.051	965.51
h128	901.269	975.02
h129	900.487	894.183
h130	887.187	884.672
h131	886.405	951.245
h132	893.446	927.469
h133	896.575	941.734
h134	885.622	1041.59
h135	895.01	775.304
h136	884.058	989.286
h137	883.275	1046.35
h138	891.881	1036.84
h139	886.405	1098.65
