h0	270.706	228.46
h1	270.706	204.684
h2	269.923	214.195
h3	270.706	228.46
h4	278.529	228.46
h5	280.094	233.215
h6	277.747	252.236
h7	283.223	190.419
h8	284.006	261.746
h9	276.182	256.991
h10	273.053	242.726
h11	266.794	266.501
h12	268.359	233.215
h13	267.576	252.236
h14	266.794	252.236
h15	266.794	256.991
h16	268.359	228.46
h17	268.359	223.705
h18	273.053	214.195
h19	273.053	237.97
h20	273.053	228.46
h21	273.053	242.726
h22	273.835	256.991
h23	276.182	195.174
h24	276.182	256.991
h25	275.4	271.257
h26	275.4	252.236
h27	269.923	285.522
h28	270.706	261.746
h29	270.706	261.746
h30	267.576	280.767
h31	268.359	271.257
h32	267.576	233.215
h33	269.141	214.195
h34	268.359	214.195
h35	266.794	237.97
h36	268.359	223.705
h37	268.359	233.215
h38	266.794	252.236
h39	274.618	195.174
h40	249.583	242.726
h41	251.93	242.726
h42	254.277	237.97
h43	255.841	247.481
h44	256.624	237.97
h45	256.624	256.991
h46	258.188	261.746
h47	258.971	261.746
h48	260.535	237.97
h49	261.318	223.705
h50	266.794	218.95
h51	265.229	237.97
h52	265.229	223.705
h53	262.882	233.215
h54	261.318	256.991
h55	266.012	199.929
h56	258.188	247.481
h57	245.671	247.481
h58	248.8	242.726
h59	248.018	252.236
h60	248.018	237.97
h61	247.236	252.236
h62	247.236	242.726
h63	246.453	252.236
h64	245.671	228.46
h65	245.671	214.195
h66	262.882	214.195
h67	247.236	242.726
h68	254.277	228.46
h69	254.277	256.991
h70	251.147	247.481
h71	266.012	185.664
h72	252.712	247.481
h73	242.542	252.236
h74	248.8	242.726
h75	243.324	271.257
h76	247.236	233.215
h77	242.542	256.991
h78	242.542	261.746
h79	242.542	256.991
h80	244.889	223.705
h81	244.889	218.95
h82	245.671	214.195
h83	244.889	228.46
h84	244.889	228.46
h85	247.236	218.95
h86	247.236	252.236
h87	257.406	199.929
h88	251.147	256.991
h89	249.583	256.991
h90	247.236	266.501
h91	249.583	256.991
h92	246.453	242.726
h93	247.236	247.481
h94	247.236	266.501
h95	240.195	256.991
h96	244.889	242.726
h97	248.018	223.705
h98	249.583	209.439
h99	249.583	218.95
h100	250.365	223.705
h101	248.8	237.97
h102	251.147	242.726
h103	250.365	199.929
h104	247.236	242.726
h105	247.236	271.257
h106	247.236	242.726
h107	244.889	256.991
h108	247.236	242.726
h109	245.671	271.257
h110	243.324	266.501
h111	246.453	261.746
h112	245.671	228.46
h113	248.8	199.929
h114	255.059	223.705
h115	248.018	228.46
h116	263.665	242.726
h117	266.794	242.726
h118	261.318	256.991
h119	273.053	204.684
h120	267.576	266.501
h121	268.359	271.257
h122	268.359	280.767
h123	263.665	285.522
h124	265.229	252.236
h125	262.1	256.991
h126	260.535	276.012
h127	258.971	280.767
h128	258.971	285.522
h129	261.318	256.991
h130	263.665	242.726
h131	261.318	276.012
h132	261.318	271.257
h133	260.535	266.501
h134	257.406	295.032
h135	262.1	228.46
h136	256.624	299.788
h137	248.018	295.032
h138	245.671	295.032
h139	244.106	309.298
h140	243.324	271.257
h141	242.542	285.522
h142	232.371	295.032
h143	221.419	276.012
h144	234.718	228.46
h145	246.453	247.481
h146	251.147	247.481
h147	250.365	252.236
h148	255.841	261.746
h149	255.841	256.991
h150	248.8	280.767
h151	254.277	204.684
h152	247.236	285.522
h153	245.671	295.032
h154	240.195	280.767
h155	242.542	280.767
h156	247.236	261.746
h157	244.889	276.012
h158	244.889	276.012
h159	244.889	290.277
h160	247.236	247.481
h161	249.583	242.726
h162	249.583	252.236
h163	251.147	256.991
h164	252.712	256.991
h165	252.712	256.991
h166	255.841	280.767
h167	266.012	223.705
h168	259.753	314.053
h169	254.277	295.032
h170	255.059	285.522
h171	254.277	299.788
h172	255.059	285.522
h173	251.93	299.788
h174	251.93	299.788
h175	247.236	290.277
h176	244.889	256.991
h177	249.583	242.726
h178	258.971	233.215
h179	258.971	266.501
h180	258.971	256.991
h181	257.406	266.501
h182	255.841	290.277
h183	258.971	214.195
h184	252.712	290.277
h185	255.059	290.277
h186	255.059	295.032
h187	251.93	328.319
h188	251.93	295.032
h189	254.277	299.788
h190	253.494	304.543
h191	254.277	318.808
h192	255.841	285.522
h193	259.753	271.257
h194	261.318	261.746
h195	256.624	285.522
h196	258.971	285.522
h197	261.318	280.767
h198	256.624	309.298
h199	265.229	233.215
h200	260.535	328.319
h201	255.841	323.563
h202	255.059	309.298
h203	251.147	318.808
h204	252.712	299.788
h205	247.236	299.788
h206	251.147	304.543
h207	248.8	318.808
h208	253.494	256.991
h209	271.488	261.746
h210	279.312	242.726
h211	277.747	280.767
h212	273.835	285.522
h213	273.053	276.012
h214	270.706	299.788
h215	273.835	228.46
h216	267.576	285.522
h217	260.535	295.032
h218	262.882	295.032
h219	262.882	314.053
h220	266.012	299.788
h221	266.794	299.788
h222	268.359	309.298
h223	263.665	314.053
h224	254.277	271.257
h225	270.706	271.257
h226	270.706	271.257
h227	273.053	285.522
h228	275.4	299.788
h229	275.4	299.788
h230	275.4	347.339
h231	279.312	242.726
h232	276.965	323.563
h233	273.835	347.339
h234	271.488	333.074
h235	269.141	352.094
h236	268.359	314.053
h237	266.794	328.319
h238	266.012	342.584
h239	262.1	337.829
h240	262.882	285.522
h241	263.665	271.257
h242	264.447	242.726
h243	263.665	271.257
h244	267.576	276.012
h245	265.229	256.991
h246	262.882	295.032
h247	265.229	218.95
h248	261.318	285.522
h249	260.535	295.032
h250	258.188	299.788
h251	258.188	299.788
h252	262.882	280.767
h253	266.794	299.788
h254	259.753	314.053
h255	261.318	323.563
