h0	907.081	892.194
h1	902.022	902.258
h2	898.649	919.032
h3	901.179	892.194
h4	899.492	907.29
h5	896.963	917.355
h6	900.336	908.968
h7	897.806	942.516
h8	895.276	907.29
h9	896.963	927.419
h10	907.081	882.129
h11	893.59	947.548
h12	886.001	1002.9
h13	913.826	959.29
h14	929.004	934.129
h15	916.356	959.29
h16	934.063	883.806
h17	914.67	897.226
h18	911.297	902.258
h19	928.161	873.742
h20	910.454	900.581
h21	918.042	903.935
h22	917.199	895.548
h23	912.14	929.097
h24	916.356	902.258
h25	913.826	917.355
h26	926.474	870.387
h27	916.356	939.161
h28	906.238	984.452
h29	924.788	932.452
h30	918.886	903.935
h31	889.374	914
h32	890.217	890.516
h33	886.845	897.226
h34	891.904	929.097
h35	889.374	897.226
h36	891.06	905.613
h37	889.374	917.355
h38	889.374	907.29
h39	884.315	937.484
h40	891.904	903.935
h41	884.315	932.452
h42	887.688	885.484
h43	879.256	952.581
h44	875.883	992.839
h45	887.688	942.516
h46	894.433	917.355
h47	884.315	944.194
h48	904.551	863.677
h49	903.708	883.806
h50	891.904	897.226
h51	889.374	865.355
h52	879.256	878.774
h53	869.138	872.065
h54	866.608	865.355
h55	859.863	892.194
h56	868.294	862
h57	864.079	870.387
h58	869.138	828.452
h59	860.706	887.161
h60	856.49	942.516
h61	869.138	893.871
h62	868.294	868.71
h63	872.51	905.613
h64	883.472	873.742
h65	884.315	892.194
h66	879.256	905.613
h67	883.472	882.129
h68	881.785	892.194
h69	879.256	892.194
h70	880.099	887.161
h71	872.51	917.355
h72	879.256	902.258
h73	876.726	907.29
h74	884.315	868.71
h75	870.824	932.452
h76	879.256	994.516
h77	893.59	944.194
h78	889.374	908.968
h79	882.629	924.065
h80	886.001	860.323
h81	879.256	867.032
h82	876.726	877.097
h83	880.942	862
h84	874.197	868.71
h85	869.138	873.742
h86	869.138	865.355
h87	864.922	902.258
h88	869.138	858.645
h89	870.824	878.774
h90	873.354	841.871
h91	864.079	902.258
h92	860.706	952.581
h93	864.079	892.194
h94	866.608	862
h95	864.079	880.452
h96	866.608	882.129
h97	864.922	892.194
h98	861.549	907.29
h99	867.451	885.484
h100	863.235	892.194
h101	863.235	902.258
h102	876.726	919.032
h103	873.354	945.871
h104	867.451	902.258
h105	871.667	912.323
h106	874.197	870.387
h107	858.176	935.806
h108	853.96	979.419
h109	871.667	927.419
h110	869.138	890.516
h111	858.176	935.806
h112	873.354	858.645
h113	873.354	887.161
h114	872.51	900.581
h115	878.413	868.71
h116	875.04	882.129
h117	870.824	888.839
h118	866.608	882.129
h119	859.863	903.935
h120	871.667	898.903
h121	871.667	898.903
h122	875.883	855.29
h123	869.981	917.355
h124	862.392	960.968
h125	865.765	912.323
h126	862.392	867.032
h127	859.019	902.258
h128	864.079	853.613
h129	861.549	862
h130	861.549	877.097
h131	862.392	856.968
h132	860.706	860.323
h133	857.333	868.71
h134	854.804	862
h135	848.901	897.226
h136	851.431	862
h137	848.901	868.71
h138	856.49	830.129
h139	855.647	907.29
h140	850.588	949.226
h141	853.96	885.484
h142	859.863	856.968
h143	849.744	890.516
h144	855.647	826.774
h145	855.647	836.839
h146	850.588	845.226
h147	850.588	828.452
h148	847.215	835.161
h149	850.588	845.226
h150	848.901	845.226
h151	847.215	882.129
h152	847.215	841.871
h153	844.685	853.613
h154	853.96	816.71
h155	848.058	882.129
h156	846.372	930.774
h157	854.804	882.129
h158	849.744	846.903
h159	853.117	878.774
h160	855.647	843.548
h161	857.333	856.968
h162	840.469	856.968
h163	845.529	840.194
h164	853.96	850.258
h165	850.588	868.71
h166	846.372	867.032
h167	845.529	888.839
h168	842.999	860.323
h169	855.647	885.484
h170	859.019	845.226
h171	848.901	902.258
h172	844.685	944.194
h173	858.176	892.194
h174	858.176	873.742
h175	852.274	912.323
h176	865.765	875.419
h177	864.079	905.613
h178	864.079	917.355
h179	868.294	902.258
h180	871.667	908.968
h181	865.765	903.935
h182	867.451	907.29
h183	866.608	942.516
h184	864.922	917.355
h185	852.274	912.323
h186	866.608	877.097
h187	853.96	932.452
h188	851.431	984.452
h189	853.96	927.419
h190	857.333	878.774
h191	853.117	922.387
h192	864.079	841.871
h193	862.392	862
h194	864.922	883.806
h195	856.49	838.516
h196	853.117	851.935
h197	853.96	858.645
h198	848.901	863.677
h199	848.901	888.839
h200	854.804	856.968
h201	856.49	867.032
h202	856.49	826.774
h203	856.49	907.29
h204	839.626	942.516
h205	859.863	887.161
h206	861.549	870.387
h207	857.333	885.484
h208	864.922	850.258
h209	859.863	860.323
h210	859.019	862
h211	859.019	828.452
h212	855.647	855.29
h213	858.176	863.677
h214	861.549	873.742
h215	851.431	895.548
h216	851.431	858.645
h217	851.431	870.387
h218	848.901	826.774
h219	838.783	885.484
h220	825.292	915.677
h221	838.783	877.097
h222	836.253	833.484
h223	828.665	868.71
h224	836.253	816.71
h225	832.038	826.774
h226	830.351	843.548
h227	810.115	796.581
h228	822.763	806.645
h229	818.547	811.677
h230	831.194	835.161
h231	836.253	870.387
h232	832.038	846.903
h233	836.253	856.968
h234	835.41	811.677
h235	835.41	872.065
h236	826.135	914
h237	822.763	862
h238	837.94	850.258
h239	849.744	880.452
h240	730.012	1110.26
h241	701.344	1088.45
h242	692.912	1103.55
h243	712.305	1098.52
h244	715.678	1118.65
h245	702.187	1111.94
h246	707.246	1111.94
h247	699.658	1148.84
h248	704.717	1113.61
h249	710.619	1138.77
h250	724.11	1101.87
h251	685.323	1133.74
h252	661.714	1150.52
h253	697.128	1127.03
h254	693.755	1098.52
h255	678.578	1105.23
