0	-1.39327	1.19658	5.18059	0.00784393	6024	16884.4
1	5.61867	1.21882	3.75848	0.00570221	6393	9561.5
2	4.9423	1.21495	3.46347	0.00530791	6735	8829.76
3	3.44372	1.20264	3.28726	0.00504172	7239	8542.65
4	9.66858	1.1915	3.31004	0.00510676	7588	9459.21
5	6.46033	1.17392	3.08388	0.0047817	8185	9191.75
6	6.79638	1.11704	2.69857	0.00419998	8554	7503.4
7	5.23013	1.20139	2.95809	0.00463806	8874	9726.07
8	11.1558	1.16794	2.79395	0.00438553	9105	8966.5
9	10.0448	1.20333	2.80963	0.00444074	9457	9882.15
10	9.19523	1.16927	2.67145	0.00423276	9385	8747.69
11	12.5314	1.19172	2.80357	0.00443235	9412	9693.34
12	11.5559	1.15139	2.73607	0.00432117	9364	9051.06
13	9.81459	1.20241	2.84825	0.00452297	9163	9795.5
14	13.862	1.17934	2.90128	0.00458263	8828	9536.63
15	12.3521	1.14294	3.69463	0.00580715	8741	14940.9
16	6.62913	1.28036	3.81819	0.005895	6626	10388.1
17	7.78509	1.31268	1.39877	0.00217297	6838	1474.02
18	9.53244	1.30271	1.41368	0.00220086	7273	1613.28
19	10.6703	1.28649	1.17751	0.0018519	7799	1285.43
20	12.9275	1.28583	1.1921	0.00187609	8243	1413.71
21	10.9397	1.2664	1.10287	0.00174258	8771	1331.87
22	11.6781	1.2004	1.03222	0.00164107	9067	1242.39
23	12.1841	1.29283	1.05761	0.00169299	9589	1453.7
24	11.284	1.26918	1.01647	0.00163125	9807	1373.93
25	12.1988	1.30649	1.04697	0.00168953	9996	1548.91
26	10.4256	1.26758	0.971289	0.00156314	10017	1302.98
27	11.039	1.30103	0.988868	0.00159836	10001	1389.38
28	8.74373	1.25797	0.970673	0.00156416	9882	1278.22
29	12.6923	1.30489	0.978276	0.0015893	9872	1331.85
30	9.18342	1.28835	0.965172	0.00156466	9554	1255.09
31	13.836	1.2295	2.82398	0.00454817	9415	10120
32	2.55567	1.30515	3.88507	0.0060383	6989	11251
33	8.81651	1.33265	1.25611	0.00196646	7540	1338.61
34	13.6032	1.31727	1.24472	0.00195944	7935	1420.47
35	10.3335	1.30706	1.13066	0.00179041	8473	1324.65
36	11.8825	1.30735	1.10633	0.0017614	8930	1374.38
37	11.5128	1.28498	1.03493	0.00164763	9330	1273.13
38	10.8641	1.21978	0.970478	0.00155082	9693	1182.2
39	11.6035	1.3143	1.00605	0.00161839	10191	1431.07
40	10.3204	1.28902	0.934161	0.00150727	10436	1282.26
41	10.1457	1.32665	0.938381	0.00152286	10661	1376.05
42	10.7979	1.28695	0.899539	0.00145784	10699	1255.76
43	12.0477	1.31923	0.915453	0.00149087	10661	1306.63
44	10.9964	1.2759	0.861046	0.0013947	10608	1143.72
45	9.58228	1.32977	0.891379	0.00144823	10556	1226.4
46	10.8606	1.30349	0.924667	0.00150163	10318	1270.75
47	15.0082	1.249	2.61704	0.00423437	10194	9888.4
48	10.4724	1.22308	3.73395	0.00565509	7638	11251.3
49	9.59081	1.26087	1.27268	0.0019395	7867	1355.44
