0	0	-0.720636	0.923564
0	1	1.11514	0.968426
0	2	1.42673	0.982865
0	3	1.23964	0.930855
0	4	0.502526	1.00529
0	5	0.207077	1.01579
0	6	0.363075	0.948121
0	7	0	1
0	8	0.231841	0.928944
0	9	0.243294	0.97644
0	10	-0.350572	1.00123
0	11	-0.338948	0.973866
0	12	-0.206675	0.963879
0	13	-0.0229412	1.00744
0	14	0.239787	0.996616
0	15	-3.01238	0.963654
0	16	-4.10787	0.734241
0	17	-5.85229	0.738481
0	18	-6.07428	0.742865
0	19	-6.31499	0.751822
0	20	-6.82719	0.75068
0	21	-6.48731	0.763519
0	22	-6.72043	0.804702
0	23	-6.85223	0.746876
0	24	-6.57959	0.762275
0	25	-6.50364	0.740255
0	26	-6.79615	0.763705
0	27	-6.33329	0.743967
0	28	-6.6914	0.77146
0	29	-6.23245	0.740851
0	30	-6.53685	0.753568
0	31	-5.33757	0.75593
1	0	-7.5866	1.03619
1	1	-1.66703	0.965094
1	2	-1.13982	0.965633
1	3	-1.53384	0.965557
1	4	-0.34104	0.933278
1	5	0.881727	0.993861
1	6	0.453129	0.972485
1	7	0	1
1	8	0.310829	1.01243
1	9	0.861656	0.978474
1	10	-0.114852	1.01949
1	11	-1.06572	1.01143
1	12	-0.595598	1.00178
1	13	-1.46476	1.00318
1	14	-1.14615	0.968799
1	15	-4.06788	0.957225
1	16	-8.09151	1.06752
1	17	-11.1534	1.10299
1	18	-10.8272	1.11376
1	19	-11.3379	1.09867
1	20	-11.7296	1.10832
1	21	-11.7197	1.07601
1	22	-13.1284	1.13191
1	23	-12.7646	1.08303
1	24	-14.6644	1.11667
1	25	-14.064	1.12797
1	26	-14.8253	1.10937
1	27	-14.6532	1.09065
1	28	-13.5796	1.11973
1	29	-13.2806	1.10685
1	30	-13.0637	1.07006
1	31	-12.0574	1.09776
2	0	-6.88278	1.00509
2	1	-3.19358	0.973418
2	2	-3.09496	1.02024
2	3	-1.73863	0.979359
2	4	-2.05444	1.00783
2	5	-1.53433	0.989445
2	6	-1.02401	1.02455
2	7	0	1
2	8	-0.891132	1.00166
2	9	-0.182216	0.982954
2	10	-0.774688	1.00269
2	11	-1.14025	1.03525
2	12	-1.51101	0.991563
2	13	-2.32367	0.998454
2	14	-0.883054	0.992936
2	15	-15.151	1.57663
2	16	-10.9475	1.04096
2	17	-10.5623	1.01918
2	18	-11.4444	0.996439
2	19	-12.1933	1.02884
2	20	-13.47	1.01615
2	21	-13.6172	1.00619
2	22	-15.0419	1.00712
2	23	-14.134	0.9671
2	24	-16.3592	1.00502
2	25	-16.1854	0.995749
2	26	-17.3231	1.05126
2	27	-15.63	0.964601
2	28	-14.83	0.910573
2	29	-15.0454	0.97812
2	30	-15.4068	1.01608
2	31	-14.9944	0.983449
3	0	-13.394	1.5263
3	1	-2.5464	0.822203
3	2	-4.17542	1.06775
3	3	-3.25713	1.04505
3	4	-1.93958	1.03486
3	5	0.699785	1.01829
3	6	-1.57233	1.05453
3	7	0	1
3	8	-0.514856	1.0498
3	9	-0.315458	1.01014
3	10	-1.07326	1.0316
3	11	-2.69908	1.06667
3	12	-3.54322	1.02896
3	13	-3.87794	1.00558
3	14	-4.74462	1.03485
3	15	-8.06668	1.0593
3	16	-13.76	0.978022
3	17	-14.9712	0.957755
3	18	-15.397	0.925941
3	19	-16.8325	0.943419
3	20	-17.7922	0.937895
3	21	-18.7404	0.967282
3	22	-18.8503	0.934037
3	23	-20.003	0.940137
3	24	-20.263	0.937879
3	25	-19.6079	0.935001
3	26	-21.1093	0.999532
3	27	-20.0749	0.968224
3	28	-20.1281	0.961682
3	29	-20.7333	0.994068
3	30	-18.4542	0.92794
3	31	-16.1723	0.969992
