0	1.56196	0.00112029
1	1.59566	0.000960728
2	1.65241	0.000964533
3	1.62337	0.000905982
4	1.63505	0.000915884
5	1.58748	0.000851344
6	1.64361	0.000887253
7	1.63372	0.000872074
8	1.64238	0.000844213
9	1.64279	0.000857373
10	1.53911	0.000808976
11	1.5882	0.000829935
12	1.59921	0.000849185
13	1.54722	0.000838011
14	1.65537	0.000914737
15	1.57941	0.00103833
16	0.858326	0.000723401
17	0.880323	0.000612335
18	0.909858	0.000626032
19	0.894849	0.000590685
20	0.900098	0.000589421
21	0.875673	0.000549642
22	0.905826	0.000587173
23	0.901548	0.000580928
24	0.903522	0.000582455
25	0.905663	0.000563661
26	0.848665	0.000543172
27	0.874661	0.000549036
28	0.883122	0.000561499
29	0.85416	0.000561156
30	0.911345	0.000596739
31	0.869387	0.000679404
32	1.10682	0.000737551
33	1.13185	0.000636984
34	1.17138	0.000655757
35	1.15265	0.000627392
36	1.16017	0.000621554
37	1.12656	0.000604459
38	1.16612	0.000629108
39	1.16033	0.000631404
40	1.16482	0.000629374
41	1.16784	0.000606723
42	1.09491	0.000566874
43	1.12649	0.000599949
44	1.13569	0.00061061
45	1.09912	0.000592927
46	1.1736	0.000641514
47	1.12	0.000718692
48	1.0851	0.000706972
49	1.11067	0.000617324
50	1.14915	0.000641542
51	1.12891	0.000604628
52	1.13735	0.000603541
53	1.10363	0.000588361
54	1.14382	0.000611404
55	1.13917	0.00062384
56	1.1404	0.000621688
57	1.14332	0.000611398
58	1.07355	0.000559939
59	1.1049	0.00057383
60	1.11246	0.000589096
61	1.07731	0.000582008
62	1.15091	0.0006249
63	1.09838	0.00070386
64	1.07589	0.000698187
65	1.10005	0.000613379
66	1.1384	0.000627919
67	1.12055	0.000613568
68	1.12941	0.000614835
69	1.09577	0.000602868
70	1.13461	0.000623846
71	1.12973	0.000637867
72	1.1326	0.000635689
73	1.13508	0.000619775
74	1.06402	0.000581749
75	1.09622	0.000581404
76	1.10556	0.000592508
77	1.06892	0.000597972
78	1.14283	0.000630369
79	1.09001	0.000697935
80	1.06189	0.000709095
81	1.08708	0.000626377
82	1.12461	0.000644652
83	1.10678	0.000621436
84	1.11576	0.000623473
85	1.08356	0.000612217
86	1.1218	0.000630334
87	1.11659	0.000637918
88	1.11972	0.000642815
89	1.1232	0.000637647
90	1.05119	0.000601881
91	1.08415	0.000604091
92	1.09021	0.000605914
93	1.05684	0.00059907
94	1.1287	0.000641263
95	1.07686	0.000702348
96	1.09758	0.000701925
97	1.12236	0.000627824
98	1.16278	0.000650221
99	1.14247	0.000615699
100	1.15092	0.000631518
101	1.11757	0.000613671
102	1.15584	0.000643753
103	1.15182	0.000652047
104	1.15435	0.000649703
105	1.15667	0.000650093
106	1.08431	0.000601352
107	1.11793	0.000611338
108	1.12561	0.000627288
109	1.08812	0.000604738
110	1.16134	0.000634366
111	1.10904	0.000709285
112	1.04332	0.000710449
113	1.06813	0.000620294
114	1.10446	0.000647398
115	1.08617	0.000619111
116	1.09542	0.000634248
117	1.06243	0.000615402
118	1.10179	0.00064034
119	1.095	0.000652462
120	1.0976	0.000645765
121	1.10028	0.000646109
122	1.032	0.000603292
123	1.06379	0.000613312
124	1.07073	0.000621738
125	1.03849	0.000616709
126	1.10761	0.000636488
127	1.05539	0.000705985
128	1.09318	0.000736744
129	1.11901	0.000649174
130	1.15784	0.000661691
131	1.13933	0.000637736
132	1.14614	0.00064914
133	1.11415	0.000624812
134	1.15304	0.000651382
135	1.14827	0.000645189
136	1.1508	0.00065264
137	1.15136	0.000644747
138	1.08138	0.000610285
139	1.11502	0.000623781
140	1.12269	0.000631623
141	1.08764	0.000619158
142	1.1599	0.000663276
143	1.10615	0.000717277
144	1.05329	0.000744224
145	1.07781	0.000646056
146	1.1168	0.000653434
147	1.0979	0.00063795
148	1.10506	0.000635013
149	1.0736	0.000629339
150	1.11042	0.00063815
151	1.10568	0.000643153
152	1.10761	0.000650938
153	1.11001	0.000648044
154	1.04184	0.000608731
155	1.07397	0.000615445
156	1.08096	0.000628634
157	1.04751	0.000612261
158	1.11728	0.000647516
159	1.06617	0.000700744
160	1.07465	0.000753495
161	1.10001	0.000650024
162	1.13727	0.000669725
163	1.11802	0.000625219
164	1.12626	0.000632442
165	1.09316	0.000606584
166	1.13309	0.000625249
167	1.1277	0.000644165
168	1.13138	0.000650571
169	1.13391	0.000637199
170	1.06188	0.000600352
171	1.09476	0.00061148
172	1.10073	0.000617897
173	1.06698	0.000608713
174	1.14072	0.000647693
175	1.08784	0.000729028
176	1.10825	0.000769595
177	1.13359	0.00067278
178	1.1727	0.000681251
179	1.15384	0.000652479
180	1.16077	0.000630209
181	1.1261	0.000612402
182	1.1673	0.000635879
183	1.16275	0.000650932
184	1.16584	0.000641189
185	1.16847	0.000635262
186	1.09518	0.000593211
187	1.13009	0.000606461
188	1.13652	0.000619584
189	1.10068	0.000608495
190	1.1751	0.000650051
191	1.11955	0.000738328
192	1.06878	0.000792581
193	1.09311	0.000687972
194	1.13217	0.000699406
195	1.11242	0.000628392
196	1.11946	0.000625181
197	1.0879	0.000611643
198	1.12614	0.000639597
199	1.1198	0.000644801
200	1.12282	0.000638479
201	1.12648	0.000631971
202	1.05526	0.000591565
203	1.08757	0.000603789
204	1.09637	0.000621855
205	1.06141	0.000617285
206	1.13379	0.000658028
207	1.08064	0.000739873
208	1.04313	0.000824034
209	1.0675	0.000699914
210	1.10562	0.000686777
211	1.08811	0.000647489
212	1.0948	0.000652272
213	1.06243	0.000619835
214	1.10227	0.000636893
215	1.09544	0.000633069
216	1.09757	0.000630985
217	1.09995	0.000628838
218	1.03122	0.000584483
219	1.06529	0.000607836
220	1.07043	0.000614991
221	1.03788	0.00061826
222	1.1077	0.00065599
223	1.05206	0.000777258
224	1.07387	0.00089332
225	1.09608	0.000752662
226	1.13377	0.000752374
227	1.11548	0.000705988
228	1.12537	0.000700523
229	1.09146	0.000661402
230	1.13205	0.000675407
231	1.12461	0.000673833
232	1.12726	0.000660701
233	1.13218	0.000659396
234	1.05954	0.00061497
235	1.09294	0.000634122
236	1.10086	0.0006463
237	1.06563	0.000648158
238	1.13837	0.000709184
239	1.08672	0.000810358
240	1.0937	0.00101231
241	1.11622	0.000874931
242	1.15716	0.000890401
243	1.13617	0.000863855
244	1.14836	0.000802616
245	1.11182	0.000775262
246	1.15277	0.000784767
247	1.14667	0.000788021
248	1.15127	0.000772496
249	1.1518	0.000758622
250	1.07816	0.000713757
251	1.11193	0.000738388
252	1.12071	0.000753963
253	1.08316	0.000761092
254	1.15911	0.000834792
255	1.10698	0.000967323
