h200	797.467	1016.32
h201	765.426	1012.97
h202	778.917	1002.9
h203	760.367	997.871
h204	783.133	992.839
h205	767.112	1021.35
h206	746.876	966
h207	772.171	1011.29
h208	735.914	1023.03
h209	744.346	1018
h210	722.424	1001.23
h211	758.68	1028.06
h212	742.66	1012.97
h213	748.562	1002.9
h214	760.367	967.677
h215	728.326	994.516
h216	736.758	987.806
h217	725.796	1004.58
h218	751.935	1007.94
h219	747.719	1029.74
h220	767.112	1012.97
h221	753.621	1043.16
h222	754.465	1021.35
h223	754.465	1023.03
h224	740.13	1028.06
h225	746.876	1023.03
h226	758.68	1026.39
h227	768.799	1021.35
h228	750.249	1016.32
h229	769.642	1019.68
h230	789.035	996.194
h231	775.544	1051.55
h232	789.035	1048.19
h233	773.858	1048.19
h234	777.231	1028.06
h235	766.269	1038.13
h236	762.896	1007.94
h237	758.68	1038.13
h238	762.896	1018
h239	765.426	1026.39
h240	762.896	1012.97
h241	750.249	994.516
h242	773.858	1018
h243	772.171	1011.29
h244	778.074	1021.35
h245	783.976	1011.29
h246	804.212	972.71
h247	780.603	1024.71
h248	798.31	1009.61
h249	787.349	1046.52
h250	788.192	1018
h251	783.133	1043.16
h252	807.585	1038.13
h253	798.31	1059.94
h254	795.781	1036.45
h255	792.408	1034.77
