0	10.9385	1.44017	3.69611	0.00708571	7825	17156
1	11.3382	1.51927	2.73446	0.00530711	8474	10871.3
2	11.8169	1.56929	2.69528	0.0052098	9272	12296.3
3	13.0719	1.53388	2.6013	0.00496613	9965	12542
4	13.798	1.54373	2.54553	0.00482752	10514	13185.9
5	13.7703	1.49632	2.38657	0.00446277	10858	11993.7
6	16.9898	1.53808	2.51212	0.00465581	11363	14244.4
7	15.1293	1.53682	2.4588	0.00450838	11618	14022.6
8	15.4859	1.54463	2.42314	0.00442631	11768	13803.5
9	14.6686	1.54353	2.45332	0.00447427	11842	14352.3
10	15.11	1.4502	2.22885	0.00405561	11733	11506.3
11	15.0796	1.49366	2.32345	0.00427777	11579	12442.3
12	16.9316	1.49978	2.37207	0.00438085	11452	12896
13	16.3408	1.45478	2.30526	0.00427894	11162	11678
14	12.0021	1.5631	2.51296	0.00475495	10772	13391.5
15	17.2358	1.41753	3.50841	0.00660462	9760	21826.5
16	30.0982	0.780741	2.83752	0.0042951	7832	7599.75
17	12.0346	0.862788	1.09931	0.00171084	8901	1440.39
18	12.1766	0.892254	1.05249	0.00166635	10083	1617.37
19	15.6067	0.871823	0.959992	0.00153835	10944	1513.23
20	17.4489	0.874279	0.931187	0.00150675	11631	1568.33
21	17.2491	0.84981	0.859908	0.00139088	12092	1402.41
22	18.9981	0.877188	0.902995	0.00147049	12510	1664.65
23	18.7782	0.873823	0.899585	0.00146284	12694	1693.29
24	20.5169	0.873147	0.893714	0.00145611	12839	1713.52
25	19.1944	0.877294	0.854073	0.001391	12857	1565.42
26	19.816	0.81929	0.858015	0.00138972	12645	1491.81
27	17.642	0.848902	0.865988	0.00140456	12629	1530.77
28	19.872	0.85376	0.874081	0.00142379	12541	1565.73
29	18.9132	0.825959	0.879403	0.00142282	12141	1463.74
30	17.7942	0.88505	0.932855	0.00151568	11948	1669.09
31	29.5344	0.788373	2.38797	0.00374304	10202	7921.29
32	20.4033	1.03408	2.47771	0.00405472	9928	9220.12
33	12.0982	1.11341	1.01877	0.00170545	10787	1835.38
34	13.7146	1.15009	0.940271	0.00158324	11741	1829.34
35	13.7952	1.13152	0.90975	0.00153393	12347	1843.91
36	15.1881	1.1371	0.869588	0.00146603	12747	1773.72
37	16.2115	1.10188	0.865243	0.00145041	13025	1794.41
38	16.8905	1.1407	0.891957	0.00149328	13275	1982.44
39	18.6229	1.13242	0.94586	0.00158153	13415	2278.92
40	18.6054	1.13705	1.02928	0.00171977	13478	2725.93
41	16.3595	1.14305	0.839019	0.00140137	13508	1813.25
42	17.22	1.06887	0.831419	0.0013821	13327	1704.44
43	16.5461	1.10204	0.911919	0.00152273	13356	2085.55
44	16.9258	1.11008	0.860604	0.00144077	13226	1824.92
45	15.6962	1.07538	0.858857	0.00143734	13028	1759.2
46	16.6827	1.14818	0.922354	0.00155309	12934	2047.33
47	23.381	1.04262	2.1471	0.0035806	11851	9217.28
48	21.9683	1.00841	2.40616	0.00392544	10555	9384.15
49	11.8046	1.09262	0.923444	0.00153065	11444	1619.4
50	14.6142	1.1269	0.935819	0.0015637	12248	1876.17
51	14.3774	1.10718	0.86249	0.00143855	12765	1700.83
52	14.86	1.11535	0.848383	0.00141531	13119	1732.09
53	14.9726	1.08105	0.840636	0.00139546	13265	1718.18
54	18.1586	1.11658	0.857245	0.00142645	13470	1862.74
55	20.0194	1.10914	0.864252	0.00143661	13558	1915.53
56	19.3635	1.11181	0.863838	0.00143581	13604	1930.94
57	19.4055	1.11429	0.846746	0.00140813	13622	1863.47
58	17.3916	1.04704	0.786152	0.00130151	13488	1546.61
59	16.5741	1.08014	0.802515	0.001329	13499	1619.29
60	18.0608	1.08553	0.825017	0.00136872	13439	1703.73
61	17.43	1.05072	0.824681	0.00136846	13259	1642.93
62	17.5125	1.12462	0.878207	0.00146714	13217	1886.48
63	25.599	1.01501	2.15974	0.00357256	12340	9808.21
64	24.145	0.997085	2.27677	0.00371173	11151	9043.49
65	13.7193	1.07946	0.919023	0.00151999	11934	1693.8
66	14.3204	1.11761	0.91797	0.00152801	12586	1868.47
67	16.3208	1.09608	0.874592	0.00145551	13014	1795.31
68	18.0402	1.10239	0.86755	0.00144148	13297	1841.53
69	19.2865	1.06664	0.852185	0.00140959	13383	1780.89
70	18.8157	1.10707	0.880819	0.0014603	13536	1969.59
71	20.7839	1.09901	0.888761	0.00147367	13620	2037.99
72	18.9752	1.10431	0.879466	0.00145919	13647	2005.15
73	19.5813	1.10599	0.865126	0.0014348	13653	1940.75
74	19.2995	1.03513	0.822804	0.00135916	13549	1704.02
75	18.301	1.06881	0.81736	0.0013522	13528	1682.81
76	18.4013	1.07802	0.837002	0.00138586	13515	1765.27
77	21.3382	1.03679	0.842522	0.00139405	13383	1742.9
78	19.5106	1.11271	0.901442	0.00149923	13377	2022.2
79	23.7503	1.01005	2.10672	0.00347951	12626	9617.18
80	24.818	0.981649	2.23549	0.00368344	11158	9002.02
81	15.2762	1.06379	0.902649	0.00151091	11941	1689.8
82	16.5603	1.09957	0.906617	0.00151936	12606	1867.72
83	20.1521	1.0763	0.863469	0.0014448	13124	1821.95
84	20.4726	1.08461	0.862042	0.00144133	13351	1872.29
85	22.6409	1.04978	0.842885	0.00140406	13527	1823.98
86	21.7895	1.089	0.870485	0.00144855	13661	1987.72
87	22.9527	1.0823	0.870151	0.00145108	13744	2027.35
88	24.7479	1.0824	0.874556	0.0014588	13797	2067
89	22.1318	1.08998	0.863074	0.00143998	13792	2011.78
90	21.7492	1.01889	0.827087	0.00137342	13669	1785.05
