Zr104	1	100	2.6	0	0	0.0014	2.5832	2.6168
Zr105	1	100	2.625	0	0	0.0014	2.6082	2.6418
Zr106	1	100	2.65	0	0	0.0014	2.6332	2.6668
Zr107	1	100	2.675	0	0	0.0014	2.6582	2.6918
Zr108	1	100	2.7	0	0	0.0014	2.6832	2.7168
Zr109	1	100	2.725	0	0	0.0014	2.7082	2.7418
Zr110	1	100	2.75	0	0	0.0014	2.7332	2.7668
Zr111	1	100	2.775	0	0	0.001	2.763	2.787
Zr112	1	100	2.8	0	0	0.0011	2.7868	2.8132
